"","Escap_yr","Sample_ID","Brood_year","DEL","LAS","SAC","AME","Unassigned"
"83",2008,"WR08-56",2005,0.800830122973361,0,0.199169877026639,0,0
"84",2008,"WR08-57",2005,0,0.644393918743437,0.355606081256563,0,0
"85",2008,"WR08-58",2005,0,0,1,0,0
"86",2008,"WR08-60",2005,0.643018597465071,0,0.356981402534929,0,0
"87",2008,"WR08-62",2005,0.231353596780069,0.617385150622961,0.15126125259697,0,0
"88",2008,"WR08-63",2005,0.698595041071043,0,0.301404958928957,0,0
"89",2008,"WR08-64",2005,0,0.548981268344121,0.451018731655879,0,0
"90",2008,"WR08-65",2005,0,0,0.238262090684384,0.761737909315616,0
"91",2008,"WR08-66",2005,0.245042142010858,0,0.754957857989142,0,0
"92",2008,"WR08-67",2005,0.814240677168428,0,0.185759322831572,0,0
"93",2008,"WR08-68",2005,0.268694609179659,0,0.731305390820341,0,0
"94",2008,"WR08-69",2005,0.884042445508586,0,0.115957554491414,0,0
"95",2008,"WR08-70",2005,0,0,0.161766769113923,0.838233230886077,0
"96",2008,"WR08-71",2005,0.72522499056348,0,0.27477500943652,0,0
"97",2008,"WR08-72",2005,0.510120733765515,0,0.489879266234485,0,0
"98",2008,"WR08-73",2005,0,0,0.294633123085877,0.705366876914124,0
"99",2008,"WR08-74",2005,0.252207795260634,0,0.747792204739366,0,0
"100",2008,"WR08-75",2005,0.448254887338111,0,0.551745112661889,0,0
"101",2008,"WR08-76",2005,0,0,1,0,0
"102",2008,"WR08-77",2005,0.699785245118772,0,0.300214754881228,0,0
"103",2008,"WR08-78",2005,0.860758270356776,0,0.139241729643224,0,0
"104",2008,"WR08-79",2005,0,0,0.108757040853585,0.891242959146415,0
"105",2008,"WR08-80",2005,0,0,0.100915359861702,0.899084640138298,0
"106",2008,"WR08-81",2005,0.591790264972391,0,0.408209735027609,0,0
"107",2008,"WR08-82",2005,0,0,0.113473887586327,0.886526112413673,0
"108",2008,"WR08-83",2005,0,0,1,0,0
"109",2008,"WR08-84",2005,0.668594914600933,0,0.331405085399067,0,0
"110",2008,"WR08-86",2005,0.262573525845015,0,0.737426474154985,0,0
"111",2008,"WR08-87",2005,0.267419756325903,0,0.732580243674097,0,0
"112",2008,"WR08-88",2005,0,0,1,0,0
"113",2008,"WR08-89",2005,0,0,1,0,0
"114",2008,"WR08-90",2005,0,0,0.188811917298957,0.811188082701043,0
"115",2008,"WR08-91",2005,0,0,0.215430934740072,0.784569065259928,0
"116",2008,"WR08-93",2005,0,0,0.139131143908817,0.860868856091183,0
"117",2008,"WR08-94",2005,0.366628018247494,0,0.633371981752506,0,0
"118",2008,"WR08-95",2005,0.517435715256791,0,0.482564284743209,0,0
"119",2008,"WR08-96",2005,0.570050268097668,0,0.429949731902332,0,0
"120",2009,"WR09-01",2006,0.28609382784986,0,0.146477019204711,0.567429152945429,0
"121",2009,"WR09-02",2006,0,0,1,0,0
"122",2009,"WR09-03",2006,0.243520219241268,0,0.756479780758732,0,0
"123",2009,"WR09-04",2006,0.543413038889538,0,0.456586961110462,0,0
"124",2009,"WR09-05",2006,0.543138460896194,0,0.456861539103806,0,0
"125",2009,"WR09-06",2006,0,0,1,0,0
"126",2009,"WR09-07",2006,0.281456358018803,0.0815580890326181,0.636985552948579,0,0
"127",2009,"WR09-08",2006,0.132861126002976,0,0.867138873997024,0,0
"128",2009,"WR09-09",2006,0,0,1,0,0
"129",2009,"WR09-10",2006,0,0,0.144754893654806,0.855245106345194,0
"130",2009,"WR09-11",2006,0.317661601823878,0,0.682338398176122,0,0
"131",2009,"WR09-12",2006,0,0.298493996323987,0.701506003676013,0,0
"132",2009,"WR09-13",2006,0.28799770840537,0,0.71200229159463,0,0
"133",2009,"WR09-14",2006,0.368925836066564,0,0.631074163933437,0,0
"134",2009,"WR09-15",2006,0.490927896494639,0,0.509072103505361,0,0
"135",2009,"WR09-16",2006,0.750349750095667,0,0.249650249904333,0,0
"136",2009,"WR09-17",2006,0.267475643335751,0,0.732524356664249,0,0
"137",2009,"WR09-18",2006,0.733518936702393,0,0.266481063297607,0,0
"138",2009,"WR09-19",2006,0,0,1,0,0
"139",2009,"WR09-20",2006,0.795514758068853,0,0.204485241931147,0,0
"140",2009,"WR09-21",2006,0.0865076547955896,0,0.91349234520441,0,0
"141",2009,"WR09-22",2006,0,0,0.194129753044287,0.805870246955713,0
"142",2009,"WR09-23",2006,0.282401746742953,0,0.717598253257047,0,0
"143",2009,"WR09-24",2006,0.284427235571224,0,0.715572764428776,0,0
"144",2009,"WR09-27",2006,0,0,1,0,0
"145",2009,"WR09-28",2006,0,0,1,0,0
"146",2009,"WR09-29",2006,0,0,1,0,0
"147",2009,"WR09-30",2006,0,0,0.248316332435963,0.751683667564037,0
"148",2009,"WR09-31",2006,0.305985244130996,0,0.694014755869004,0,0
"149",2009,"WR09-32",2006,0.32663926039178,0,0.67336073960822,0,0
"150",2009,"WR09-33",2006,0,0,1,0,0
"151",2009,"WR09-34",2006,0.824839263020766,0,0.175160736979234,0,0
"152",2009,"WR09-35",2006,0,0,1,0,0
"153",2009,"WR09-36",2006,0.323768439080353,0,0.676231560919647,0,0
"154",2009,"WR09-37",2006,0,0,1,0,0
"155",2009,"WR09-38",2006,0.393558465354112,0,0.606441534645888,0,0
"156",2009,"WR09-39",2006,0.294694204947383,0,0.705305795052617,0,0
"157",2009,"WR09-40",2006,0.294657181601784,0,0.705342818398216,0,0
"158",2009,"WR09-41",2006,0,0.173117195329313,0.826882804670687,0,0
"159",2009,"WR09-42",2006,0.745046748753309,0,0.254953251246691,0,0
"160",2009,"WR09-43",2006,0.791677325596449,0.0545191096555432,0.153803564748008,0,0
"161",2009,"WR09-44",2006,0.311027511961112,0,0.688972488038888,0,0
"162",2009,"WR09-45",2006,0,0,0.130392772781151,0.869607227218849,0
"163",2009,"WR09-46",2006,0.271275157186985,0,0.728724842813015,0,0
"164",2009,"WR09-47",2006,0.118065081752588,0,0.881934918247412,0,0
"165",2009,"WR09-48",2006,0.160816030717317,0,0.839183969282683,0,0
"166",2009,"WR09-49",2006,0,0,1,0,0
"167",2009,"WR09-50",2006,0,0,0.266329855686181,0.733670144313819,0
"168",2009,"WR09-51",2006,0.590523960051842,0,0.409476039948158,0,0
"169",2009,"WR09-52",2006,0,0,1,0,0
"170",2009,"WR09-54",2006,0.26602707581324,0,0.13652026795196,0.597452656234801,0
"171",2009,"WR09-55",2006,0.545739754037313,0,0.332622979497706,0,0.121637266464981
"172",2009,"WR09-56",2006,0,0,0.0886700963313565,0.911329903668643,0
"173",2009,"WR09-57",2006,0,0,1,0,0
"174",2009,"WR09-58",2006,0.552109864909777,0,0.447890135090223,0,0
"175",2009,"WR09-59",2006,0.294338256978723,0.400519158625921,0.305142584395356,0,0
"176",2009,"WR09-60",2006,0.615001332926929,0,0.384998667073071,0,0
"177",2009,"WR09-63",2006,0,0,0.124329366266393,0.875670633733607,0
"178",2009,"WR09-64",2006,0.188682183514506,0,0.16635711052069,0.644960705964804,0
"179",2009,"WR09-65",2006,0,0,1,0,0
"180",2009,"WR09-66",2006,0.812506762560595,0,0.187493237439405,0,0
"181",2009,"WR09-67",2006,0.333116018399759,0.127230016621646,0.314909112104835,0.22474485287376,0
"182",2009,"WR09-68",2006,0,0,0.227669704799624,0.772330295200376,0
"183",2009,"WR09-69",2006,0.477634043891752,0.0454378940030292,0.476928062105219,0,0
"184",2009,"WR09-70",2006,0,0,0.474946176126665,0.525053823873335,0
"185",2009,"WR09-71",2006,0.261097732154682,0,0.738902267845318,0,0
"186",2009,"WR09-72",2006,0.236547826761862,0.190475558328305,0.572976614909833,0,0
"187",2015,"WR15-5003",2012,0.899138189546694,0,0.100861810453306,0,0
"188",2015,"WR15-5004",2012,0.806554928850555,0,0.193445071149445,0,0
"189",2015,"WR15-5006",2012,0.217800615398917,0,0.782199384601083,0,0
"190",2015,"WR15-5007",2012,0.292441847422336,0,0.707558152577664,0,0
"191",2015,"WR15-5008",2012,0.421103217396753,0,0.578896782603247,0,0
"192",2015,"WR15-5011",2012,0.294217302319252,0,0.705782697680748,0,0
"193",2015,"WR15-5015",2012,0,0,0.172826790783001,0.827173209216999,0
"194",2015,"WR15-5016",2012,0.677120466866794,0,0.322879533133206,0,0
"195",2015,"WR15-5019",2012,0.0284256329484809,0,0.971574367051519,0,0
"196",2015,"WR15-5021",2012,0,0,0.294972925376495,0.705027074623505,0
"197",2015,"WR15-5023",2012,0.307891843291755,0,0.692108156708245,0,0
"198",2015,"WR15-5025",2012,0.223336149564287,0,0.776663850435713,0,0
"199",2015,"WR15-5027",2012,0.29103279034294,0,0.70896720965706,0,0
"200",2015,"WR15-5028",2012,0.115975530286314,0,0.884024469713686,0,0
"201",2015,"WR15-5029",2012,0,0,1,0,0
"202",2015,"WR15-5030",2012,0,0,1,0,0
"203",2015,"WR15-5038",2012,0.386940574552727,0,0.613059425447273,0,0
"204",2015,"WR15-5040",2012,0.756140452689784,0,0.243859547310216,0,0
"205",2015,"WR15-5046",2012,0.327940693109652,0,0.672059306890348,0,0
"206",2015,"WR15-5048",2012,0.418791781632067,0,0.443516878477307,0.137691339890626,0
"207",2015,"WR15-5054",2012,0,0,1,0,0
"208",2015,"WR15-5060",2012,0.283602618300955,0,0.716397381699045,0,0
"209",2015,"WR15-5064",2012,0.826973948961655,0,0.173026051038345,0,0
"210",2015,"WR15-5064B",2012,0,0,1,0,0
"211",2015,"WR15-5065",2012,0.186046972898687,0,0.813953027101313,0,0
"212",2015,"WR15-5069",2012,0.214394173968239,0,0.785605826031761,0,0
"213",2015,"WR15-5071",2012,0.0823197412580591,0,0.265555303650141,0.6521249550918,0
"214",2015,"WR15-5075",2012,0,0,1,0,0
"215",2015,"WR15-5079",2012,0.156909384894763,0,0.843090615105237,0,0
"216",2015,"WR15-5085",2012,0.302961123273966,0,0.594218580121099,0,0.102820296604935
"217",2015,"WR15-5089",2012,0.212279113165249,0,0.787720886834751,0,0
"218",2015,"WR15-5098",2012,0.143100023876993,0,0.856899976123007,0,0
"219",2015,"WR15-5105",2012,0.205566450676105,0,0.794433549323895,0,0
"220",2015,"WR15-5108",2012,0.113622245513773,0,0.886377754486228,0,0
"221",2015,"WR15-5111",2012,0.774863237647085,0,0.225136762352915,0,0
"222",2015,"WR15-5115",2012,0.20388322089203,0,0.79611677910797,0,0
"223",2015,"WR15-5124",2012,0.238114009460943,0,0.761885990539057,0,0
"224",2015,"WR15-5127",2012,0,0,1,0,0
"225",2015,"WR15-5130",2012,0.879815361457573,0,0.120184638542427,0,0
"226",2015,"WR15-5134",2012,0.206699970539266,0,0.793300029460734,0,0
"227",2015,"WR15-5137",2012,0.263264814547776,0,0.147113426186941,0.589621759265283,0
"228",2015,"WR15-5141",2011,0.299873524329848,0,0.700126475670152,0,0
"229",2015,"WR15-5142",2012,0,0,1,0,0
"230",2015,"WR15-5151",2012,0,0,1,0,0
"231",2015,"WR15-5154",2012,0.765359351296149,0,0.234640648703851,0,0
"232",2015,"WR15-5157",2012,0.27555776564798,0,0.724442234352019,0,0
"233",2015,"WR15-5157B",2012,0,0,1,0,0
"234",2015,"WR15-5163",2012,0.298632475738202,0,0.701367524261798,0,0
"235",2015,"WR15-5167",2012,0,0,1,0,0
"236",2015,"WR15-5171",2012,0.189672329973518,0,0.810327670026482,0,0
"237",2015,"WR15-5178",2012,0.559504712710798,0,0.08203282587014,0.358462461419062,0
"238",2015,"WR15-5182",2012,0.161413003563687,0,0.838586996436313,0,0
"239",2015,"WR15-5193",2012,0.224899173119299,0.441008119684964,0.334092707195737,0,0
"240",2015,"WR15-5196",2012,0,0,0.0599399890098501,0.94006001099015,0
"241",2015,"WR15-5199",2012,0.871811152873983,0,0.128188847126017,0,0
"242",2015,"WR15-5207",2012,0.224547373023103,0,0.775452626976897,0,0
"243",2015,"WR15-5211",2012,0.202824822170834,0,0.797175177829166,0,0
"244",2015,"WR15-5213",2012,0.215744139099848,0,0.784255860900152,0,0
"245",2015,"WR15-5216",2012,0.0881000598992115,0,0.911899940100789,0,0
"246",2015,"WR15-5220",2012,0.463592190496893,0,0.536407809503107,0,0
"247",2015,"WR15-5223",2013,0.0708274664373506,0,0.929172533562649,0,0
"248",2015,"WR15-5226",2012,0.108459458616621,0,0.891540541383379,0,0
"249",2015,"WR15-5233",2011,0,0,1,0,0
"250",2015,"WR15-5242",2012,0.26596043841997,0,0.73403956158003,0,0
"251",2015,"WR15-5254",2012,0.30988078743994,0,0.69011921256006,0,0
"252",2015,"WR15-5261",2012,0,0,0.063021264297396,0.936978735702604,0
"253",2015,"WR15-5265",2012,0.311795982464846,0,0.688204017535154,0,0
"254",2015,"WR15-5268",2012,0.179754453709271,0,0.820245546290729,0,0
"255",2015,"WR15-5271",2012,0.181783807144069,0,0.818216192855931,0,0
"256",2015,"WR15-5271B",2012,0.798233236404567,0,0.201766763595433,0,0
"257",2015,"WR15-5273",2012,0.0803351562039281,0,0.0778074703784282,0.841857373417644,0
"258",2015,"WR15-5283",2012,0.202658269852875,0,0.797341730147125,0,0
"259",2015,"WR15-5288",2012,0.233145902098299,0,0.766854097901701,0,0
"260",2015,"WR15-5292",2012,0.496477075411921,0,0.503522924588079,0,0
"261",2015,"WR15-5296",2012,0.192972461285612,0.568834767496269,0.238192771218119,0,0
"262",2015,"WR15-5299",2012,0.220346790544342,0,0.779653209455659,0,0
"263",2015,"WR15-5302",2012,0.253838128660445,0,0.746161871339555,0,0
"264",2015,"WR15-5303",2012,0,0,1,0,0
"265",2015,"WR15-5309",2012,0.234842025804978,0.257120169216203,0.508037804978819,0,0
"266",2015,"WR15-5312",2012,0.19177705394203,0,0.80822294605797,0,0
"267",2015,"WR15-5317",2012,0.718045792037195,0,0.281954207962805,0,0
"268",2015,"WR15-5321",2012,0.30173879125695,0,0.69826120874305,0,0
"269",2015,"WR15-5325",2012,0.235675224509929,0,0.764324775490071,0,0
"270",2015,"WR15-5329",2012,0.340894587253553,0,0.659105412746447,0,0
"271",2015,"WR15-5338",2012,0,0,0.836751499683319,0,0.163248500316681
"272",2015,"WR15-5346",2012,0.28317986677473,0,0.71682013322527,0,0
"273",2015,"WR15-5350",2012,0.242206235165457,0,0.757793764834543,0,0
"274",2015,"WR15-5353",2012,0.369999599877359,0,0.630000400122641,0,0
"275",2015,"WR15-5356",2012,0.130851533427388,0,0.869148466572612,0,0
"276",2015,"WR15-5359",2012,0.0635148463525238,0,0.936485153647476,0,0
"277",2015,"WR15-5362",2012,0.129332631791981,0,0.870667368208019,0,0
"278",2015,"WR15-5366",2012,0.850125502053776,0,0.149874497946224,0,0
"279",2015,"WR15-5369",2012,0.724728852671645,0,0.275271147328355,0,0
"280",2015,"WR15-5374",2012,0,0,0.309800342706722,0.690199657293278,0
"281",2015,"WR15-5376",2012,0.24977189303821,0.419608076715492,0.330620030246298,0,0
"282",2015,"WR15-5379",2012,0.126250530910989,0,0.873749469089011,0,0
"283",2015,"WR15-5383",2012,0.213240664289038,0,0.786759335710962,0,0
"284",2015,"WR15-5389",2012,0.111285671419282,0,0.888714328580718,0,0
"285",2015,"WR15-5395",2012,0.734674927618276,0,0.265325072381724,0,0
"286",2015,"WR15-5400",2012,0,0,1,0,0
"287",2015,"WR15-5408",2013,0.812484278709442,0,0.187515721290558,0,0
"288",2015,"WR15-5412",2012,0.387656436309768,0,0.612343563690232,0,0
"289",2015,"WR15-5417",2012,0.197141990964517,0,0.802858009035483,0,0
"290",2015,"WR15-7003",2012,0.103759978022986,0,0.896240021977014,0,0
"291",2015,"WR15-7004",2012,0.69626027184427,0,0.30373972815573,0,0
"292",2015,"WR15-7005",2012,0,0,1,0,0
"293",2015,"WR15-7007",2012,0.213323175231555,0,0.786676824768445,0,0
"294",2015,"WR15-7013",2012,0,0.0317033633989658,0.968296636601034,0,0
"295",2015,"WR15-7015",2012,0.170285934703141,0,0.829714065296859,0,0
"296",2015,"WR15-7016",2012,0.397133943885001,0,0.602866056114999,0,0
"297",2015,"WR15-7019",2012,0.165129356823509,0,0.834870643176491,0,0
"298",2015,"WR15-7021",2011,0.213910210314588,0,0.786089789685412,0,0
"299",2015,"WR15-7022",2012,0.329552441850241,0,0.670447558149759,0,0
"300",2015,"WR15-7025",2012,0.188025933982609,0,0.811974066017391,0,0
"301",2015,"WR15-7027",2012,0.218078518378158,0,0.143744886279176,0.638176595342666,0
"302",2015,"WR15-7028",2012,0.207639013521823,0,0.792360986478177,0,0
"303",2015,"WR15-7031",2012,0.511354352861955,0,0.488645647138045,0,0
"304",2015,"WR15-7031B",2012,0,0,1,0,0
"305",2015,"WR15-7032",2012,0.25872137522437,0,0.74127862477563,0,0
"306",2015,"WR15-7037",2013,0.257716515932404,0,0.742283484067596,0,0
"307",2015,"WR15-7044",2012,0.106873348539998,0,0.893126651460002,0,0
"308",2015,"WR15-7047",2012,0.176065730134222,0,0.823934269865778,0,0
"309",2015,"WR15-7051",2012,0.193169082775342,0,0.806830917224658,0,0
"310",2015,"WR15-7053",2012,0.206847791595795,0,0.793152208404206,0,0
"311",2015,"WR15-7054",2012,0.353017054702547,0,0.646982945297453,0,0
"312",2015,"WR15-7059",2012,0.743150176557442,0,0.256849823442558,0,0
"313",2015,"WR15-7064",2012,0.242346937589596,0,0.757653062410404,0,0
"314",2015,"WR15-7069",2012,0.743671131295079,0,0.256328868704921,0,0
"315",2015,"WR15-7071",2012,0.239652731293412,0,0.760347268706588,0,0
"316",2015,"WR15-7074",2012,0.209412021525693,0,0.790587978474307,0,0
"317",2015,"WR15-7081",2012,0.0535234782337395,0,0.946476521766261,0,0
"318",2015,"WR15-7086",2012,0.135741100445108,0,0.864258899554892,0,0
"319",2015,"WR15-7091",2012,0,0,1,0,0
"320",2015,"WR15-7099",2012,0.239335868269418,0,0.760664131730582,0,0
"321",2015,"WR15-7102",2012,0,0,0.844037552698946,0,0.155962447301054
"322",2015,"WR15-7107",2012,0,0,1,0,0
"323",2015,"WR15-7110",2012,0.544833107104512,0,0.455166892895488,0,0
"324",2015,"WR15-7113",2012,0.322596250440881,0,0.677403749559119,0,0
"325",2015,"WR15-7116",2012,0.122435421237727,0,0.877564578762273,0,0
"326",2015,"WR15-7120",2012,0,0,1,0,0
"327",2015,"WR15-7125",2012,0.20718355037744,0.638659569591766,0.154156880030794,0,0
"328",2015,"WR15-7129",2012,0.0695694251792672,0,0.930430574820733,0,0
"329",2015,"WR15-7142",2012,0.186198495592138,0,0.813801504407862,0,0
"330",2015,"WR15-7146",2012,0.244024398399794,0,0.755975601600206,0,0
"331",2015,"WR15-7150",2012,0.84084682860681,0,0.15915317139319,0,0
"332",2015,"WR15-7155",2012,0.880457608043159,0,0.119542391956841,0,0
"333",2015,"WR15-7160",2012,0,0,1,0,0
"334",2015,"WR15-7166",2012,0.797028077356835,0,0.202971922643165,0,0
"335",2015,"WR15-7172",2012,0.209779985659356,0,0.790220014340644,0,0
"336",2015,"WR15-7179",2012,0.24410807861194,0,0.75589192138806,0,0
"337",2015,"WR15-7187",2012,0.311667023213932,0,0.688332976786068,0,0
"338",2015,"WR15-7189",2012,0.22519208032671,0,0.77480791967329,0,0
"339",2015,"WR15-7193",2012,0.217820567232972,0,0.782179432767028,0,0
"340",2015,"WR15-7198",2012,0,0,1,0,0
"341",2015,"WR15-7202",2011,0.133953380942205,0,0.866046619057795,0,0
"342",2015,"WR15-7206",2012,0.720210860442115,0,0.279789139557885,0,0
"343",2015,"WR15-7207",2012,0.126225925543445,0,0.873774074456556,0,0
"344",2015,"WR15-7212",2012,0.122599361179978,0,0.877400638820022,0,0
"345",2015,"WR15-7216",2012,0.248373796721378,0,0.751626203278622,0,0
"346",2015,"WR15-7239",2012,0.229494935043197,0,0.770505064956803,0,0
"347",2015,"WR15-7244",2012,0.546374665035013,0,0.453625334964987,0,0
"348",2015,"WR15-7250",2012,0.23917897862706,0,0.174615943453039,0.586205077919901,0
"349",2015,"WR15-7254",2012,0.201699022278187,0.23143164491293,0.566869332808883,0,0
"350",2015,"WR15-7257",2012,0.21306161692275,0,0.78693838307725,0,0
"351",2015,"WR15-7260",2012,0.571666390493921,0,0.428333609506079,0,0
"352",2015,"WR15-7262",2012,0.128600929743491,0,0.871399070256509,0,0
"353",2015,"WR15-7270",2011,0.72665527769727,0,0.27334472230273,0,0
"354",2015,"WR15-7273",2012,0.210936698808849,0,0.789063301191151,0,0
"355",2015,"WR15-7282",2012,0.247611231300957,0,0.752388768699043,0,0
"356",2015,"WR15-7287",2012,0.229531358463472,0,0.770468641536528,0,0
"357",2015,"WR15-7292",2012,0.202449223521323,0,0.797550776478677,0,0
"358",2015,"WR15-7295",2012,0.660674445671293,0,0.339325554328707,0,0
"359",2015,"WR15-7301",2012,0,0.0183493284880745,0.981650671511926,0,0
"360",2015,"WR15-7303",2012,0.211708485260764,0,0.788291514739236,0,0
"361",2015,"WR15-7306",2011,0.155833297913618,0,0.082830644101199,0.761336057985182,0
"362",2015,"WR15-7306B",2011,0.186498280909519,0,0.813501719090481,0,0
"363",2015,"WR15-7308",2012,0.179317156354081,0,0.820682843645919,0,0
"364",2015,"WR15-7321",2012,0.209505583828771,0,0.790494416171229,0,0
"365",2015,"WR15-7326",2012,0.186947228902769,0,0.813052771097231,0,0
"366",2015,"WR15-7332",2013,0.253531849732724,0,0.746468150267276,0,0
